,Unnamed: 0,Unnamed: 0.1,text,ID,Autor,Gattung
37,37,37,die alt flötenspieler pan   die lehren ich die dichte|dichten   eine volk und eine stückchen marzipan bestehn aus zweierlei schicht   die eine schlürfen auster und bauen sich kohl und machen in vaterlandstreue und fühlen sich kannibalisch wohl wie goethe fünfhundert sau   die andere spielen tagtäglich va banque und kleiden sich in lappe|lappen und führen ihr ganz lebenlang eine hungerknochen in+die wappen   ,autoren_lyrik_lemma_fontane_Für kleine Kinder,fontane,lyrik
38,38,38,und siehe da   zu+die dritt mal ziehen sie eine durch die groß portal   die kaiser vorauf   die sonne scheinen   all lachen und alle weinen   erst die garde   brigade vier   garde und garde grenadier '   elisabether   alexandriner   franziskaner   augustiner   sie nehmen   noch nicht zufrieden mit chlum   bei privat eine privatissimum     mit sie kommen   schließen   koppeln   die hellblau reiter von mars la tour   aber an zahl die hälfte nur   garde vorüber     garde treten an   regiment die kaiser   mann an mann   » keine schuss   gewehr zu+die attacke rechts   « die eine zu+die lust   die andere zu+die qual   was von die turkos noch übrig bleiben   sprechen wohl von eine böse sieb|sieben   blume fliegen aus jede haus   die himmel strömen lachend licht aus   und die lichtball selber lächeln in wonne   » es geben doch noch neue unter die sonne   « gewiss   eben jetzt einschwenken in die tor   keine linie zurück   keine linie vor   en bataillon   frisch wie die lenz   die ganz armee in double essenz   eine korps bedeuten jede zug   die sein keine schreiten   die sein wie flug   die machen   weil sie ungesehn dreihundert fahne zu häupten wehn   bunt würfeln preußen   hessen   bayern und baden nicht zu vergessen   sachsen   schwaben   jäger   schütze|schützen   pickelhaube und helm und mütze   die eiserne kreuz ihr einzig zier   all zerschießen   ihr ganz prahlen nur eine wettstreit in die zahl   zu+die dritt mal ziehen sie eine durch die groß portal   die linde hinauf erdröhnt ihr schritt   preußen deutschland fühlen er mit   hunderttausend auf die zehenspitze   vorüber   wo einarm und stelzfuß sitzen   jede stelzfuß bis in sein bein von holz fahren die alt schlachtenstolz   halt   vor die große könig ernst gestalt   bei die fritzen denkmal stehen sie wieder   sie blicken hinauf   die alte blicken nieder   er neigen sich leise über die bug   ,autoren_lyrik_lemma_fontane_Einzug (16. Juni 1871),fontane,lyrik
39,39,39,ich sein   trotz manche unterfangen   eine groß kind durch+die leben gehen   ich lesen die tollste   die hauptgeschicht '   immer nur in+die polizeibericht   und dies tollste   von er zu lesen   ,autoren_lyrik_lemma_fontane_Großes Kind,fontane,lyrik
40,40,40,zerstieben sein die wolkenmasse   die morgensonn ' in+die fenster scheinen   nun können ich wieder mal nicht fassen   dass ich die nacht hindurch weinen   dahin sein alle   was ich drücken   die aug ' sein klar   die sinn sein frei   und was nur je mein herz entzücken   tanzen wieder   lachend   ich vorbei   es grüßen   es nicken   ich stehen ' betreffen   blenden schier von alle die licht   die alt   lieb   böse hoffen   die seele lassen es einmal nicht   ,autoren_lyrik_lemma_fontane_5. [Zerstoben sind die Wolkenmassen],fontane,lyrik
41,41,41,herbstsonnenschein   die winter nähen ' verraten eine flockenpaar   es gleichen die erst flöckchen schnee die erst weiß haar   ,autoren_lyrik_lemma_Fontane_Der erste Schnee,Fontane,lyrik
42,42,42,heute früh   nach gut durchschlafener nacht   bin ich wieder aufwachen   ich setzen ich an die frühstückstisch   die kaffee sein warm   die semmel sein frisch   ich haben die morgenzeitung lesen     es sein wieder avancements sein     ich treten an+die fenster   ich sehen hinunter   es traben wieder   es klingeln munter   eine schürze   bei+die schlächter   hängen über die stuhl   kleine mädchen gehen nach die schule     all sein freundlich   alle sein nett   aber wenn ich weiter schlafen hätt ' und tät ' von alldie nichts wissen   würd ' es ich fehlen   würd ' ich es vermissen   ,"autoren_lyrik_lemma_fontane_Würd' es mir fehlen, würd' ich's vermissen",fontane,lyrik
43,43,43,ferndrüben hinter die baum sein eben eine glöcklein verhallen   nun wollen ich hier liegen und träumen die mittag in+die still wald   hoch über ich rauschen die wipfel und kühl herweht es aus die kluft   und fernhin verschwimmen die gipfel die berg in bläulich duft   verschlafen zwitschern und nicken die vogel in+die grün tann   und wie verzaubern blicken die wild rose ich an   nun werden ich vor weh und vor wonne die herz so weit   so weit   und ich denken an die golden sonne die schön jugendzeit   da singen ich so lustig weise und werd es doch nimmer müd   denn herrlich sein es zu reisen   zu reisen in+die sonnig süd   dort raunen die brunnen und rauschen verschlafen die ganz nacht   und marmorbilder lauschen   wenn die sternlein an+die himmel erwachen   dann singen die mandolinen die alt lied von die zwei'n   und in sinkend tempelruine spinnen silbern die mond sich ein   von eine vigne zu+die andere   dahin über thäler und höhn   wie träumend singen ich in+die wandern   o welschland   wie sein du doch schön   doch   herz   hören auf zu träumen   denn dahin sein die alt zeit   und über du rauschen in die baum die grün einsamkeit   so manche sein flocke blasen ich die winter auf+die haupt   und mein braun locke|locken sein alle schon grau verstauben   nur du   mein herz   bliebst die alt und schlagen noch so süß   so süß   o   dass du dein herrgott erhalten   gott grüßen du   mein herz   gott grüßen   ,autoren_lyrik_lemma_fontane_Eichendorff,fontane,lyrik
44,44,44,sie liegen tief in sand und blut   in+die erst grün die grab stehn   die gut bursch daneben ruhen   die mädchenaugen je gesehn   weh sieger du   die nach die schlacht noch die geschlagen niedertrat   du haben manche herz betrüben machen   die du doch nichts zu leiden tun   « ,autoren_lyrik_lemma_Fontane_8.,Fontane,lyrik
45,45,45,und wollen du die zauber sicher sein   so besuchen melros ' bei mondenschein   die goldne sonne   die tag licht   sie passen zu sein trümmer nicht   wenn die bogen und nische in+die schatten stehn   die ecke und pfeiler wie silber sehen   wenn die weiß   kalt   zitternd licht um die mittelturm sein girlande flechten   wenn die strebepfeiler sich wechselnd reihn   halb ebenholz   halb elfenbein   wenn es schneeig auf alle grab liegen und die weiß figur noch weiß umschmiegt   wenn die rauschen die tweed   weitab gehören   wie summe|summen die nächtige stille stören   ja   dann treten ein   bei besuch melros ' und   ,autoren_lyrik_lemma_Fontane_Melrose-Abbey,Fontane,lyrik
46,46,46,jawohl   die ding sein ärgerlich   die volk haben lange   grauen ohr   und sein treiber nennen sich rabbiner   pfarrer und pastor   verhasst sein ich die schwindelbau die jesuitelnden sophist   und überlegen ich es ich genau   hab ich talent zu+die atheist   tagtäglich schüren in ich die spott die fade weihrauchduftgeträufel   denn schließlich sein die lieb gott doch nur eine dumm antiteufel   ,autoren_lyrik_lemma_fontane_Schliesslich!,fontane,lyrik
47,47,47,ich hassen schranze und fürstenschmeichler   glauben beinah an held und eichler   und herwegh   karl beck und dingelsteten erheben ich zu mein leibpoeten   »     auf die offen meer die freiheit schwimmen     eine volk müssen immer sich selbst bestimmen   eine volk gehen immer die recht|rechts weg   nieder die polizeigehege   nieder die possidentes beati   « so dachen ' auch ich   oh   tempi passati   freiheit freilich   aber zu+die schlimme führen die masse sich selbst bestimmen   und die klügste   die beste   bequemste   heißen doch schließlich   ich haben es nicht hehl   fest gesetz und fest befehl   ,autoren_lyrik_lemma_fontane_Fester Befehl,fontane,lyrik
48,48,48,sie sprechen verlockend schall   » nun kommen und küssen du rot   ich danken du alle   alle   mein leben und   o schauen nicht so fragend und bange   schau lieb wie sonst ich an   legen ab die blass wange   tun sein   was tun   « ,autoren_lyrik_lemma_Fontane_3. Maria und Bothwell,Fontane,lyrik
49,49,49,» wie konnt ' ich die tun   wie konnt ' ich so hören man nicht auf   sich anklagen   bei jede dummheit   bei jede verlieren heißen es   » die sollen du nicht wieder passieren   « ,autoren_lyrik_lemma_Fontane_Aber es bleibt auf dem alten Fleck,Fontane,lyrik
50,50,50,warum wir zanken   quälen   schlagen   assessor null werden wir alle sagen   « ,autoren_lyrik_lemma_Fontane_6. Wie man's machen muß,Fontane,lyrik
51,51,51,da singen sie all   denn die bier sein gut   aus voll kehl ' und brust   squire gamwel schlagen die takt dazu und weinen beinah vor lust   ,autoren_lyrik_lemma_Fontane_Robin Hood,Fontane,lyrik
52,52,52,wohl machen du ich für mein talent eine ungeheuer compliment   doch schonen   freundchen   dein lunge   denn wo die herz sprechen   schweigen die zunge   ,autoren_lyrik_lemma_fontane_Abfertigung,fontane,lyrik
53,53,53,du sein   eine jede nehmen drauf gift   die theekind alle alt vetteln und auch   was dein kunst betreffen   gerecht in alle modesätteln   wir fascinirt nicht nur dein name   du spielen wahrhaftig mit talent   zumal dein lieblingsinstrument   die goldne kalbfell die reclame   ,autoren_lyrik_lemma_fontane_Einem »Tondichter«,fontane,lyrik
54,54,54,wenn die kritiksucht unser kunst   en maßen schablonenhaft verhunzen   fallen|fällen ich die vers ein   die famos   du stinken   sprechen einst die schwein zu+die rose   ,autoren_lyrik_lemma_fontane_Kritiksucht,fontane,lyrik
55,55,55,nur immer musterdramen geben es da   mal hier   mal dort   vor lauter handlung kommen die spieler kaum zu wort   abwechselnd zu fuß und zu roß geben es lust  und trauerspiel   bei roßbach   jen posse vor alle wohlgefiel   ,autoren_lyrik_lemma_Fontane_Keith,Fontane,lyrik
56,56,56,eine dichter   eine echt   die lyrik betreiben   mit eine köchin sein er beweibt   seine kind sein schmuddlig und unerzogen   kommen die mietszettelmann   so werden tüchtig lügen   lügen   mogeln werden überhaupt viele   » fabulieren « sein ja zweck und ziel   und sein er kämmen und gewaschen zuzeiten   so schaffen die nur verlegenheit   und sein er gar ohne wechsel und schuld und empfangen er pro zeile ' nen halb gulden oder pendeln er orden an+die frack hin und her   so sein er gar keine dichter mehr   eine echt dichter eigen welt sein die himmel und   eine zigeunerzelt   ,autoren_lyrik_lemma_fontane_Der echte Dichter,fontane,lyrik
57,57,57,fritz katzfuß sein eine siebzehnjähr'ger junge   rothaarig   sommersprossig   etwas faul   und stehen in lehre bei die witwe marzahn   die geizig sein und eine laden haben   drin hering   schlackwurst   dattel   schweizerkäse   samt pumpernickel   lachs und apfelsine eine friedlich dasein miteinander führen   und auf die hoch   etwas schmal leiter   mit ihr halb schon weggetretnen sprosse|sproß   springen unser katzfuß   wenn die mädchen kommen und soda   waschblau   grieß   korinthe wollen   geschäftig hin und her   die mädchen   die schatz oft draußen passen   vermeinen ganz in+die gegenteil   er » nöle «   sein wie verbiestern und durchaus keine » katzfuß «   in+die laden   wenn frau marzahn auf er passen   da gehen ' es noch   wenn auch nicht grad ' auf+die gut   die schlimme käm ' erst   wenn er wegen selter  und sodawasser in die keller müssen   die sein dann manchmal gradzu zu+die verzweifeln   und sein ' er nicht solche herzensgut junge   die nie was sagen   nie zu wenig geben   ja   meistens   dass die waagschal ' überklappe   so sein es nicht zu beleben   und nicht gut klang   was die herrin selber von er sagen   die witwe marzahn   » wo die dumm junge doch sollen er über+die hof und auf die boden   so dauern es ewig   und sein gar geburtstag von kaiser wilhelm oder sedanfeier und sollen die stock ' raus mit die preuß'schen fahne   meinen sel'ger marzahn sein nicht für die deutsch     sein er die mind'ste   « so sprechen witwe marzahn   und kurz und gut   fritz katzfuß sein eine rätsel   und nur die eine sein noch rätselvoller   dass   wie es auch drohn und donnerwettern mögen   ja   selbst wenn blitz und schlag zusammenfallen   dass fritz nie maulen   greinen   wütend werden   nein   unverändert bleiben sein still lächeln und scheinen zu sagen   » arm|arme kreatur   und wenn ihr waschblau fordern oder stärke   so gehen die zeit   und fritz sein wohl schon siebzehn   eine oxhoft apfelwein sein ankommen und liegen in+die hof   von da sollen es in die keller   fritz schlingen eine tau herum   und weil die hitze groß sein und drückend   was er wenig lieben   so werfen er sein shirting rock beiseite   nicht recht schicken   so dass die kragenhängsel nach unten hängen   und aus die vordertasche gleiten was heraus und fallen zu+die erde   lautlos   fritz merken ' es nicht   die witwe marzahn aber schlich sich heran und nehmen eine buch   die sein es   von+die boden auf und sehen hinein   » gedicht   gedicht   erst teil   von wolfgang goethe   « zerlesen sein es und schlecht und abstoßen und zeichen einlegen   eine endchen strippe   briefmarkenränder   und als dritt ' und letzt   zu glauben kaum   eine streifen schlackwurstpelle   die seite links und rechts beflecken   befettet   und oben stehen   nun was   stehen » mignonlieder «   und witwe marzahn lesen   » dahin   dahin möcht ' ich mit du   o mein geliebte   ziehn   « nun sein es klar   um so was träge und langsam   um goethe   vers   mignon   arm lehrling   ich wissen dein schicksal nicht   nur eine wissen ich   wie du die lehrzeit hingehen bei frau marzahn   bleiben ich bis heuen mein gut wehr und waffe   und wenn die witwe marzahns ich peinigen und dumm ding   die nach waschblau kommen   ich langsam finden   kichern und lachen   fritz katzfuß   du mein ideal   mein vorbild   die band von goethe geben ich kraft und leben   vielleicht auch dünkel     alle genau dasselbe   nur andere haar und   keine sommersprosse   ,autoren_lyrik_lemma_fontane_Fritz Katzfuß,fontane,lyrik
